date,category,description,amount,merchanttype,location,timeofday,paymentmethod,month,day_of_week
2025-10-06,Bills,Internet bill,1863.47,Services,Pune,Morning,UPI,10,Monday
2025-10-06,Bills,Mobile recharge,1520.98,Services,Mumbai,Morning,UPI,10,Monday
2025-10-06,Travel,Flight ticket,5982.92,Online,Ahmedabad,Afternoon,UPI,10,Monday
2025-10-06,Food,Street food,388.9,Offline,Mumbai,Evening,UPI,10,Monday
2025-10-06,Entertainment,Movie tickets,1074.18,Services,Bangalore,Evening,Card,10,Monday
2025-10-06,Bills,Mobile recharge,1730.94,Offline,Bangalore,Evening,Card,10,Monday
2025-10-06,Food,Cafe coffee,368.56,Online,Delhi,Evening,Card,10,Monday
2025-10-06,Food,Restaurant lunch,334.48,Offline,Pune,Afternoon,Card,10,Monday
2025-10-06,Grocery,Daily essentials,787.44,Services,Pune,Night,UPI,10,Monday
2025-10-06,Entertainment,Gaming,770.03,Online,Bangalore,Morning,UPI,10,Monday
2025-10-06,Food,Street food,348.95,Services,Ahmedabad,Afternoon,UPI,10,Monday
2025-10-07,Entertainment,Movie tickets,822.4,Offline,Mumbai,Morning,NetBanking,10,Tuesday
2025-10-07,Entertainment,Concert,793.42,Subscription,Bangalore,Evening,UPI,10,Tuesday
2025-10-07,Travel,Cab ride,6614.8,Services,Bangalore,Night,UPI,10,Tuesday
2025-10-07,Travel,Cab ride,4471.62,Online,Pune,Evening,Card,10,Tuesday
2025-10-07,Bills,Internet bill,1479.79,Subscription,Bangalore,Night,UPI,10,Tuesday
2025-10-08,Travel,Cab ride,4063.65,Subscription,Pune,Night,UPI,10,Wednesday
2025-10-08,Healthcare,Dental checkup,2859.87,Subscription,Bangalore,Evening,NetBanking,10,Wednesday
2025-10-08,Grocery,Daily essentials,762.63,Subscription,Delhi,Evening,UPI,10,Wednesday
2025-10-08,Healthcare,Pharmacy,2320.18,Subscription,Ahmedabad,Afternoon,Card,10,Wednesday
2025-10-08,Bills,Internet bill,1056.52,Offline,Pune,Afternoon,UPI,10,Wednesday
2025-10-08,Travel,Train ticket,5425.11,Offline,Bangalore,Evening,UPI,10,Wednesday
2025-10-08,Shopping,Clothing,1713.59,Services,Bangalore,Morning,Cash,10,Wednesday
2025-10-08,Shopping,Electronics,1484.82,Services,Bangalore,Morning,UPI,10,Wednesday
2025-10-08,Travel,Hotel booking,5500.52,Offline,Mumbai,Morning,UPI,10,Wednesday
2025-10-08,Food,Cafe coffee,395.2,Subscription,Delhi,Evening,UPI,10,Wednesday
2025-10-08,Food,Cafe coffee,210.31,Offline,Pune,Night,UPI,10,Wednesday
2025-10-08,Grocery,Supermarket run,440.04,Subscription,Ahmedabad,Night,UPI,10,Wednesday
2025-10-08,Travel,Hotel booking,7497.59,Services,Delhi,Night,Cash,10,Wednesday
2025-10-08,Healthcare,Pharmacy,2731.29,Offline,Mumbai,Morning,NetBanking,10,Wednesday
2025-10-08,Food,Cafe coffee,419.3,Online,Pune,Evening,UPI,10,Wednesday
2025-10-08,Food,Street food,318.73,Online,Bangalore,Afternoon,UPI,10,Wednesday
2025-10-08,Food,Food delivery,349.82,Online,Delhi,Morning,UPI,10,Wednesday
2025-10-09,Healthcare,Pharmacy,2429.36,Online,Pune,Night,UPI,10,Thursday
2025-10-09,Food,Street food,435.93,Online,Delhi,Afternoon,Card,10,Thursday
2025-10-09,Healthcare,Pharmacy,3185.72,Subscription,Bangalore,Morning,UPI,10,Thursday
2025-10-09,Grocery,Supermarket run,664.96,Online,Delhi,Night,UPI,10,Thursday
2025-10-09,Travel,Train ticket,5044.86,Offline,Mumbai,Morning,UPI,10,Thursday
2025-10-09,Entertainment,Streaming subscription,1065.51,Offline,Ahmedabad,Evening,UPI,10,Thursday
2025-10-09,Healthcare,Doctor visit,2676.2,Offline,Delhi,Morning,UPI,10,Thursday
2025-10-09,Entertainment,Gaming,962.98,Subscription,Delhi,Afternoon,NetBanking,10,Thursday
2025-10-09,Healthcare,Dental checkup,2868.35,Online,Delhi,Afternoon,Cash,10,Thursday
2025-10-10,Shopping,Clothing,2689.84,Services,Mumbai,Night,UPI,10,Friday
2025-10-10,Travel,Cab ride,5384.5,Services,Delhi,Afternoon,UPI,10,Friday
2025-10-10,Grocery,Daily essentials,663.91,Subscription,Bangalore,Afternoon,UPI,10,Friday
2025-10-10,Grocery,Daily essentials,819.37,Online,Bangalore,Morning,Cash,10,Friday
2025-10-10,Shopping,Accessories,2095.15,Subscription,Delhi,Afternoon,UPI,10,Friday
2025-10-10,Shopping,Clothing,2012.69,Services,Pune,Afternoon,UPI,10,Friday
2025-10-10,Food,Restaurant lunch,486.11,Services,Delhi,Afternoon,UPI,10,Friday
2025-10-10,Travel,Flight ticket,6212.43,Online,Delhi,Evening,UPI,10,Friday
2025-10-10,Travel,Train ticket,3949.94,Offline,Ahmedabad,Evening,UPI,10,Friday
2025-10-10,Healthcare,Doctor visit,3617.77,Services,Mumbai,Evening,Card,10,Friday
2025-10-10,Entertainment,Gaming,1094.04,Services,Delhi,Morning,UPI,10,Friday
2025-10-10,Shopping,Clothing,2003.8,Offline,Bangalore,Night,UPI,10,Friday
2025-10-10,Healthcare,Dental checkup,3191.48,Online,Bangalore,Night,UPI,10,Friday
2025-10-10,Bills,Water bill,1367.25,Subscription,Mumbai,Afternoon,Card,10,Friday
2025-10-10,Healthcare,Lab test,2615.05,Subscription,Bangalore,Morning,UPI,10,Friday
2025-10-10,Entertainment,Movie tickets,634.88,Offline,Pune,Afternoon,UPI,10,Friday
2025-10-10,Bills,Electricity bill,1318.44,Offline,Pune,Night,UPI,10,Friday
2025-10-10,Shopping,Electronics,1678.42,Online,Bangalore,Morning,UPI,10,Friday
2025-10-11,Shopping,Accessories,2098.99,Services,Delhi,Evening,UPI,10,Saturday
2025-10-11,Grocery,Snacks,793.29,Online,Bangalore,Afternoon,UPI,10,Saturday
2025-10-11,Food,Restaurant lunch,297.04,Online,Pune,Morning,UPI,10,Saturday
2025-10-11,Travel,Flight ticket,5517.51,Services,Pune,Afternoon,NetBanking,10,Saturday
2025-10-11,Travel,Train ticket,4329.69,Online,Ahmedabad,Afternoon,Card,10,Saturday
2025-10-11,Bills,Internet bill,1193.52,Subscription,Mumbai,Morning,NetBanking,10,Saturday
2025-10-11,Grocery,Daily essentials,661.04,Offline,Bangalore,Night,UPI,10,Saturday
2025-10-11,Shopping,Electronics,1731.06,Services,Bangalore,Night,NetBanking,10,Saturday
2025-10-11,Shopping,Home decor,1471.44,Offline,Pune,Afternoon,UPI,10,Saturday
2025-10-12,Grocery,Vegetables,638.65,Online,Bangalore,Night,NetBanking,10,Sunday
2025-10-12,Travel,Cab ride,5170.31,Services,Mumbai,Night,UPI,10,Sunday
2025-10-12,Travel,Cab ride,5514.39,Offline,Pune,Night,Card,10,Sunday
2025-10-12,Food,Cafe coffee,439.71,Offline,Mumbai,Night,UPI,10,Sunday
2025-10-12,Travel,Flight ticket,3776.18,Offline,Bangalore,Morning,UPI,10,Sunday
2025-10-12,Entertainment,Movie tickets,979.21,Subscription,Bangalore,Night,UPI,10,Sunday
2025-10-13,Entertainment,Concert,1060.11,Offline,Mumbai,Evening,Cash,10,Monday
2025-10-13,Entertainment,Streaming subscription,694.37,Subscription,Pune,Night,UPI,10,Monday
2025-10-13,Travel,Train ticket,5166.32,Services,Ahmedabad,Afternoon,UPI,10,Monday
2025-10-13,Travel,Cab ride,4584.31,Services,Delhi,Night,Card,10,Monday
2025-10-13,Grocery,Supermarket run,544.32,Services,Ahmedabad,Morning,UPI,10,Monday
2025-10-13,Healthcare,Pharmacy,2223.75,Subscription,Pune,Morning,Card,10,Monday
2025-10-13,Healthcare,Dental checkup,2269.2,Subscription,Ahmedabad,Night,Cash,10,Monday
2025-10-13,Bills,Water bill,1036.1,Subscription,Delhi,Afternoon,UPI,10,Monday
2025-10-13,Grocery,Snacks,584.73,Services,Mumbai,Morning,UPI,10,Monday
2025-10-13,Entertainment,Streaming subscription,772.44,Offline,Ahmedabad,Evening,UPI,10,Monday
2025-10-14,Food,Restaurant lunch,411.35,Services,Mumbai,Morning,UPI,10,Tuesday
2025-10-14,Entertainment,Streaming subscription,952.53,Online,Mumbai,Afternoon,UPI,10,Tuesday
2025-10-14,Healthcare,Doctor visit,2707.65,Online,Ahmedabad,Night,UPI,10,Tuesday
2025-10-14,Food,Restaurant lunch,344.21,Subscription,Ahmedabad,Night,UPI,10,Tuesday
2025-10-14,Shopping,Accessories,2139.48,Services,Bangalore,Afternoon,NetBanking,10,Tuesday
2025-10-14,Shopping,Clothing,1357.66,Offline,Ahmedabad,Night,Card,10,Tuesday
2025-10-14,Shopping,Clothing,1057.37,Subscription,Ahmedabad,Night,NetBanking,10,Tuesday
2025-10-14,Food,Food delivery,360.96,Subscription,Delhi,Morning,UPI,10,Tuesday
2025-10-14,Bills,Internet bill,1457.97,Online,Mumbai,Night,NetBanking,10,Tuesday
2025-10-14,Entertainment,Concert,848.54,Subscription,Ahmedabad,Morning,NetBanking,10,Tuesday
2025-10-14,Entertainment,Concert,885.36,Offline,Pune,Evening,Cash,10,Tuesday
2025-10-14,Food,Street food,460.61,Online,Mumbai,Evening,UPI,10,Tuesday
2025-10-14,Shopping,Home decor,968.22,Online,Mumbai,Afternoon,Card,10,Tuesday
2025-10-14,Shopping,Electronics,1774.56,Online,Mumbai,Afternoon,UPI,10,Tuesday
2025-10-14,Travel,Hotel booking,3943.06,Subscription,Pune,Evening,UPI,10,Tuesday
2025-10-14,Travel,Flight ticket,4458.56,Offline,Ahmedabad,Morning,UPI,10,Tuesday
2025-10-15,Entertainment,Concert,1105.53,Services,Bangalore,Afternoon,NetBanking,10,Wednesday
2025-10-15,Entertainment,Gaming,725.7,Online,Ahmedabad,Afternoon,UPI,10,Wednesday
2025-10-15,Entertainment,Concert,601.72,Subscription,Mumbai,Evening,UPI,10,Wednesday
2025-10-15,Food,Cafe coffee,387.24,Online,Bangalore,Afternoon,UPI,10,Wednesday
2025-10-15,Travel,Cab ride,3879.53,Services,Delhi,Evening,UPI,10,Wednesday
2025-10-15,Shopping,Electronics,1699.39,Services,Ahmedabad,Evening,UPI,10,Wednesday
2025-10-15,Shopping,Home decor,1281.91,Online,Pune,Evening,NetBanking,10,Wednesday
2025-10-15,Bills,Mobile recharge,1177.82,Online,Delhi,Morning,NetBanking,10,Wednesday
2025-10-15,Grocery,Supermarket run,664.19,Online,Ahmedabad,Evening,UPI,10,Wednesday
2025-10-15,Grocery,Daily essentials,505.17,Subscription,Ahmedabad,Night,NetBanking,10,Wednesday
2025-10-15,Bills,Internet bill,1840.56,Services,Delhi,Evening,Card,10,Wednesday
2025-10-15,Food,Food delivery,432.14,Online,Delhi,Evening,Card,10,Wednesday
2025-10-15,Bills,Water bill,1318.46,Services,Ahmedabad,Evening,UPI,10,Wednesday
2025-10-15,Grocery,Vegetables,907.65,Services,Delhi,Night,Card,10,Wednesday
2025-10-15,Bills,Electricity bill,1204.12,Offline,Ahmedabad,Afternoon,UPI,10,Wednesday
2025-10-15,Travel,Hotel booking,4858.59,Subscription,Mumbai,Morning,UPI,10,Wednesday
2025-10-16,Bills,Mobile recharge,1449.2,Services,Pune,Night,UPI,10,Thursday
2025-10-16,Shopping,Clothing,1717.33,Offline,Mumbai,Morning,Card,10,Thursday
2025-10-16,Shopping,Accessories,1693.67,Services,Bangalore,Night,Card,10,Thursday
2025-10-16,Healthcare,Doctor visit,2601.39,Services,Ahmedabad,Afternoon,NetBanking,10,Thursday
2025-10-16,Travel,Flight ticket,4440.42,Subscription,Delhi,Evening,UPI,10,Thursday
2025-10-16,Travel,Flight ticket,4185.05,Offline,Ahmedabad,Morning,Cash,10,Thursday
2025-10-16,Entertainment,Concert,884.05,Online,Pune,Afternoon,UPI,10,Thursday
2025-10-16,Grocery,Vegetables,815.52,Offline,Pune,Night,NetBanking,10,Thursday
2025-10-16,Travel,Cab ride,4867.5,Online,Pune,Afternoon,UPI,10,Thursday
2025-10-16,Grocery,Snacks,880.24,Services,Bangalore,Night,NetBanking,10,Thursday
2025-10-16,Bills,Mobile recharge,1783.62,Services,Mumbai,Evening,Card,10,Thursday
2025-10-16,Grocery,Vegetables,694.54,Online,Bangalore,Night,Card,10,Thursday
2025-10-16,Bills,Mobile recharge,1327.37,Services,Pune,Afternoon,UPI,10,Thursday
2025-10-17,Shopping,Home decor,1740.07,Online,Delhi,Afternoon,Card,10,Friday
2025-10-17,Grocery,Daily essentials,667.93,Services,Delhi,Evening,NetBanking,10,Friday
2025-10-17,Bills,Electricity bill,1636.65,Services,Delhi,Morning,UPI,10,Friday
2025-10-17,Healthcare,Lab test,2869.42,Offline,Bangalore,Evening,UPI,10,Friday
2025-10-17,Bills,Water bill,1247.17,Subscription,Bangalore,Evening,Card,10,Friday
2025-10-17,Shopping,Accessories,1932.61,Online,Bangalore,Morning,NetBanking,10,Friday
2025-10-17,Healthcare,Doctor visit,2970.52,Services,Bangalore,Afternoon,UPI,10,Friday
2025-10-17,Shopping,Electronics,1365.68,Services,Ahmedabad,Morning,UPI,10,Friday
2025-10-17,Entertainment,Concert,871.93,Offline,Delhi,Night,UPI,10,Friday
2025-10-17,Grocery,Snacks,782.33,Services,Mumbai,Evening,Card,10,Friday
2025-10-17,Shopping,Home decor,1503.04,Subscription,Ahmedabad,Night,UPI,10,Friday
2025-10-17,Shopping,Electronics,1349.69,Online,Ahmedabad,Afternoon,UPI,10,Friday
2025-10-17,Shopping,Clothing,2483.78,Services,Mumbai,Evening,UPI,10,Friday
2025-10-18,Entertainment,Concert,1293.36,Offline,Mumbai,Evening,NetBanking,10,Saturday
2025-10-18,Grocery,Daily essentials,464.94,Services,Pune,Night,UPI,10,Saturday
2025-10-18,Grocery,Daily essentials,615.51,Online,Pune,Evening,UPI,10,Saturday
2025-10-18,Shopping,Accessories,1686.33,Online,Delhi,Afternoon,UPI,10,Saturday
2025-10-18,Travel,Train ticket,3378.69,Offline,Pune,Afternoon,UPI,10,Saturday
2025-10-18,Grocery,Snacks,607.53,Offline,Pune,Afternoon,UPI,10,Saturday
2025-10-18,Grocery,Snacks,894.36,Services,Bangalore,Evening,NetBanking,10,Saturday
2025-10-18,Entertainment,Concert,983.12,Services,Mumbai,Morning,Card,10,Saturday
2025-10-18,Food,Food delivery,557.32,Services,Pune,Evening,UPI,10,Saturday
2025-10-19,Shopping,Clothing,2466.87,Offline,Bangalore,Morning,Card,10,Sunday
2025-10-19,Healthcare,Pharmacy,2823.88,Offline,Bangalore,Morning,NetBanking,10,Sunday
2025-10-19,Food,Restaurant lunch,377.72,Services,Ahmedabad,Evening,Cash,10,Sunday
2025-10-19,Healthcare,Lab test,3502.52,Online,Bangalore,Night,NetBanking,10,Sunday
2025-10-19,Bills,Water bill,1799.77,Services,Delhi,Morning,UPI,10,Sunday
2025-10-19,Shopping,Home decor,1545.5,Subscription,Mumbai,Evening,UPI,10,Sunday
2025-10-19,Food,Cafe coffee,485.08,Subscription,Bangalore,Afternoon,Card,10,Sunday
2025-10-19,Food,Restaurant lunch,437.76,Online,Mumbai,Evening,UPI,10,Sunday
2025-10-19,Healthcare,Lab test,2826.59,Subscription,Bangalore,Afternoon,UPI,10,Sunday
2025-10-19,Healthcare,Doctor visit,2524.23,Offline,Delhi,Afternoon,UPI,10,Sunday
2025-10-19,Entertainment,Gaming,733.17,Online,Ahmedabad,Morning,UPI,10,Sunday
2025-10-19,Healthcare,Lab test,2617.24,Subscription,Ahmedabad,Morning,UPI,10,Sunday
2025-10-19,Bills,Electricity bill,1474.35,Subscription,Bangalore,Evening,UPI,10,Sunday
2025-10-20,Food,Cafe coffee,461.33,Offline,Bangalore,Night,UPI,10,Monday
2025-10-20,Food,Street food,329.39,Offline,Ahmedabad,Evening,Card,10,Monday
2025-10-20,Food,Street food,287.01,Online,Delhi,Morning,UPI,10,Monday
2025-10-20,Entertainment,Movie tickets,609.02,Offline,Mumbai,Evening,NetBanking,10,Monday
2025-10-20,Food,Restaurant lunch,398.53,Services,Bangalore,Morning,UPI,10,Monday
2025-10-21,Travel,Flight ticket,4744.81,Services,Pune,Evening,UPI,10,Tuesday
2025-10-21,Healthcare,Lab test,3526.34,Services,Bangalore,Evening,UPI,10,Tuesday
2025-10-21,Healthcare,Dental checkup,2016.95,Subscription,Pune,Morning,Card,10,Tuesday
2025-10-21,Bills,Water bill,1519.18,Online,Delhi,Night,UPI,10,Tuesday
2025-10-21,Bills,Internet bill,1717.0,Offline,Mumbai,Evening,NetBanking,10,Tuesday
2025-10-21,Entertainment,Movie tickets,991.09,Offline,Delhi,Night,Cash,10,Tuesday
2025-10-21,Grocery,Snacks,771.02,Online,Delhi,Afternoon,UPI,10,Tuesday
2025-10-21,Food,Restaurant lunch,325.84,Subscription,Mumbai,Morning,UPI,10,Tuesday
2025-10-21,Shopping,Accessories,1444.4,Subscription,Delhi,Afternoon,UPI,10,Tuesday
2025-10-21,Travel,Cab ride,8156.1,Services,Bangalore,Afternoon,UPI,10,Tuesday
2025-10-21,Grocery,Vegetables,594.84,Subscription,Delhi,Morning,UPI,10,Tuesday
2025-10-22,Bills,Internet bill,1533.37,Online,Bangalore,Evening,UPI,10,Wednesday
2025-10-22,Grocery,Vegetables,542.78,Online,Pune,Morning,UPI,10,Wednesday
2025-10-22,Healthcare,Dental checkup,2961.81,Services,Mumbai,Afternoon,Cash,10,Wednesday
2025-10-22,Healthcare,Dental checkup,2861.57,Services,Delhi,Night,UPI,10,Wednesday
2025-10-22,Healthcare,Lab test,2838.19,Online,Delhi,Morning,UPI,10,Wednesday
2025-10-22,Bills,Mobile recharge,1567.52,Subscription,Mumbai,Night,Card,10,Wednesday
2025-10-22,Grocery,Daily essentials,921.08,Services,Mumbai,Morning,UPI,10,Wednesday
2025-10-22,Healthcare,Dental checkup,2794.32,Offline,Bangalore,Evening,NetBanking,10,Wednesday
2025-10-22,Grocery,Vegetables,585.01,Offline,Ahmedabad,Morning,UPI,10,Wednesday
2025-10-22,Bills,Internet bill,1114.46,Offline,Ahmedabad,Night,UPI,10,Wednesday
2025-10-22,Food,Street food,382.73,Subscription,Ahmedabad,Morning,UPI,10,Wednesday
2025-10-23,Bills,Internet bill,1256.42,Online,Bangalore,Morning,UPI,10,Thursday
2025-10-23,Bills,Internet bill,1479.75,Offline,Pune,Night,UPI,10,Thursday
2025-10-23,Grocery,Snacks,787.73,Offline,Mumbai,Night,UPI,10,Thursday
2025-10-23,Shopping,Electronics,1851.35,Subscription,Mumbai,Night,Card,10,Thursday
2025-10-23,Travel,Flight ticket,4683.88,Online,Ahmedabad,Evening,UPI,10,Thursday
2025-10-23,Grocery,Daily essentials,776.82,Subscription,Mumbai,Evening,UPI,10,Thursday
2025-10-23,Travel,Cab ride,4878.3,Offline,Delhi,Morning,UPI,10,Thursday
2025-10-23,Entertainment,Movie tickets,860.16,Offline,Ahmedabad,Morning,UPI,10,Thursday
2025-10-23,Entertainment,Movie tickets,1310.81,Services,Bangalore,Night,UPI,10,Thursday
2025-10-23,Grocery,Daily essentials,417.4,Subscription,Ahmedabad,Afternoon,Cash,10,Thursday
2025-10-23,Entertainment,Gaming,762.53,Online,Ahmedabad,Night,NetBanking,10,Thursday
2025-10-23,Grocery,Snacks,605.28,Offline,Delhi,Morning,UPI,10,Thursday
2025-10-23,Grocery,Vegetables,821.11,Online,Delhi,Night,UPI,10,Thursday
2025-10-23,Travel,Hotel booking,3757.01,Subscription,Mumbai,Afternoon,Card,10,Thursday
2025-10-24,Food,Food delivery,358.34,Offline,Bangalore,Evening,UPI,10,Friday
2025-10-24,Bills,Internet bill,1694.55,Offline,Mumbai,Evening,UPI,10,Friday
2025-10-24,Healthcare,Pharmacy,2477.35,Services,Pune,Morning,UPI,10,Friday
2025-10-24,Food,Restaurant lunch,316.86,Online,Pune,Morning,NetBanking,10,Friday
2025-10-24,Healthcare,Doctor visit,3754.66,Services,Bangalore,Night,Cash,10,Friday
2025-10-24,Travel,Flight ticket,3476.57,Subscription,Pune,Afternoon,UPI,10,Friday
2025-10-24,Healthcare,Doctor visit,2796.66,Services,Mumbai,Afternoon,UPI,10,Friday
2025-10-24,Bills,Electricity bill,1087.75,Services,Pune,Morning,UPI,10,Friday
2025-10-24,Shopping,Accessories,1658.48,Services,Pune,Evening,UPI,10,Friday
2025-10-24,Healthcare,Doctor visit,3064.76,Online,Bangalore,Night,UPI,10,Friday
2025-10-24,Grocery,Snacks,727.01,Online,Delhi,Night,UPI,10,Friday
2025-10-24,Grocery,Vegetables,716.29,Online,Mumbai,Evening,NetBanking,10,Friday
2025-10-25,Healthcare,Pharmacy,2454.9,Online,Pune,Night,UPI,10,Saturday
2025-10-25,Travel,Cab ride,4168.48,Subscription,Ahmedabad,Night,Cash,10,Saturday
2025-10-25,Grocery,Snacks,919.83,Services,Mumbai,Night,UPI,10,Saturday
2025-10-25,Grocery,Daily essentials,845.22,Online,Mumbai,Morning,UPI,10,Saturday
2025-10-25,Healthcare,Doctor visit,2119.45,Subscription,Bangalore,Morning,NetBanking,10,Saturday
2025-10-25,Food,Street food,503.67,Services,Ahmedabad,Afternoon,UPI,10,Saturday
2025-10-25,Shopping,Accessories,2031.3,Online,Bangalore,Morning,UPI,10,Saturday
2025-10-25,Bills,Water bill,1388.51,Services,Delhi,Morning,NetBanking,10,Saturday
2025-10-25,Grocery,Snacks,626.09,Subscription,Mumbai,Morning,UPI,10,Saturday
2025-10-25,Healthcare,Doctor visit,3023.12,Offline,Pune,Morning,UPI,10,Saturday
2025-10-25,Grocery,Snacks,434.68,Subscription,Pune,Evening,UPI,10,Saturday
2025-10-25,Travel,Cab ride,4108.34,Online,Pune,Evening,UPI,10,Saturday
2025-10-26,Food,Cafe coffee,410.88,Subscription,Mumbai,Afternoon,UPI,10,Sunday
2025-10-26,Bills,Internet bill,1158.96,Subscription,Mumbai,Night,Card,10,Sunday
2025-10-26,Travel,Flight ticket,5786.82,Services,Bangalore,Morning,UPI,10,Sunday
2025-10-26,Entertainment,Streaming subscription,1226.91,Offline,Delhi,Evening,UPI,10,Sunday
2025-10-26,Healthcare,Pharmacy,3265.79,Offline,Mumbai,Night,UPI,10,Sunday
2025-10-26,Bills,Electricity bill,1692.95,Online,Mumbai,Afternoon,UPI,10,Sunday
2025-10-26,Shopping,Accessories,1830.05,Offline,Ahmedabad,Night,NetBanking,10,Sunday
2025-10-26,Entertainment,Gaming,1033.4,Offline,Mumbai,Afternoon,UPI,10,Sunday
2025-10-26,Food,Food delivery,508.9,Offline,Bangalore,Morning,NetBanking,10,Sunday
2025-10-26,Travel,Hotel booking,4510.99,Services,Ahmedabad,Night,UPI,10,Sunday
2025-10-26,Grocery,Snacks,909.48,Services,Mumbai,Night,Card,10,Sunday
2025-10-27,Healthcare,Pharmacy,2778.55,Services,Pune,Evening,Cash,10,Monday
2025-10-27,Bills,Electricity bill,1169.85,Subscription,Bangalore,Afternoon,UPI,10,Monday
2025-10-27,Travel,Train ticket,6020.5,Online,Ahmedabad,Night,UPI,10,Monday
2025-10-27,Bills,Electricity bill,2160.46,Services,Delhi,Night,Card,10,Monday
2025-10-27,Travel,Hotel booking,3663.99,Subscription,Ahmedabad,Evening,UPI,10,Monday
2025-10-27,Shopping,Electronics,1619.65,Subscription,Delhi,Morning,NetBanking,10,Monday
2025-10-27,Food,Restaurant lunch,364.34,Offline,Delhi,Evening,UPI,10,Monday
2025-10-27,Travel,Cab ride,6861.63,Offline,Mumbai,Night,Cash,10,Monday
2025-10-27,Entertainment,Movie tickets,782.11,Online,Mumbai,Morning,UPI,10,Monday
2025-10-27,Travel,Train ticket,4872.54,Services,Delhi,Night,NetBanking,10,Monday
2025-10-27,Healthcare,Doctor visit,2991.04,Offline,Mumbai,Morning,UPI,10,Monday
2025-10-27,Grocery,Vegetables,588.33,Offline,Delhi,Morning,UPI,10,Monday
2025-10-27,Grocery,Snacks,584.54,Offline,Ahmedabad,Morning,UPI,10,Monday
2025-10-27,Bills,Water bill,1502.6,Subscription,Bangalore,Evening,Card,10,Monday
2025-10-28,Shopping,Electronics,1620.07,Services,Pune,Evening,NetBanking,10,Tuesday
2025-10-28,Shopping,Electronics,1841.18,Online,Delhi,Night,UPI,10,Tuesday
2025-10-28,Shopping,Clothing,1429.42,Offline,Delhi,Morning,NetBanking,10,Tuesday
2025-10-28,Shopping,Electronics,1305.9,Subscription,Pune,Morning,Card,10,Tuesday
2025-10-28,Healthcare,Doctor visit,2695.18,Subscription,Pune,Night,Card,10,Tuesday
2025-10-28,Entertainment,Streaming subscription,851.63,Online,Bangalore,Morning,Cash,10,Tuesday
2025-10-28,Shopping,Home decor,1227.75,Subscription,Ahmedabad,Night,UPI,10,Tuesday
2025-10-28,Travel,Train ticket,5228.26,Offline,Bangalore,Evening,Card,10,Tuesday
2025-10-28,Travel,Hotel booking,4467.05,Offline,Pune,Afternoon,Card,10,Tuesday
2025-10-28,Shopping,Home decor,2292.4,Services,Delhi,Afternoon,UPI,10,Tuesday
2025-10-28,Food,Street food,286.82,Online,Pune,Afternoon,NetBanking,10,Tuesday
2025-10-28,Travel,Cab ride,3505.86,Subscription,Mumbai,Evening,UPI,10,Tuesday
